Farmer_ID,Farmer_Name,State,District,Crop_Name,Season,Area_Cultivated_Acres,Expected_Yield_Tonnes,Actual_Yield_Tonnes,Market_Price_per_Tonne,Local_Market_Demand_Tonnes,State_Market_Demand_Tonnes,National_Demand_Tonnes,Soil_Type,Water_Usage_Liters_per_Acre,Fertilizer_Usage_kg_per_Acre,Sustainability_Score,Weather_Condition,Predicted_Demand_for_Next_Season_Tonnes,Overproduction_Risk,Date_Recorded
F07663,Suresh Joshi,Uttar Pradesh,Sant Kabir Nagar,Rice,Kharif,12.24,52.07,54.28,24618,531.33,21238.36,12560.11,Black,2018.83,60.95,78,Heavy Rainfall,514.84,High,2024-04-15
F07664,Pooja Khan,Uttar Pradesh,Sant Kabir Nagar,Rice,Kharif,8.5,50.26,56.99,24258,1473.37,22356.79,19431.39,Sandy,2759.1,63.47,79,Normal,1507.66,High,2024-10-25
F07665,Mahesh Sharma,Uttar Pradesh,Sant Kabir Nagar,Mango,Summer,5.33,58.42,62.21,75089,1440.42,21872.91,35654.8,Black,7527.9,51.83,79,Normal,1397.8,Medium,2024-09-17
F07666,Suresh Singh,Uttar Pradesh,Sant Kabir Nagar,Mango,Summer,6.71,126.01,132.37,75119,1131.45,21469.0,20841.08,Black,2615.3,86.7,81,Flood,1130.94,Medium,2025-02-23
F07667,Pooja Khan,Uttar Pradesh,Sant Kabir Nagar,Mango,Rabi,2.1,19.1,16.97,75556,252.25,20289.49,3918.71,Alluvial,6571.26,93.27,99,Flood,235.05,Medium,2024-07-24
F07668,Aarti Chaudhary,Uttar Pradesh,Sant Kabir Nagar,Mango,Summer,5.54,66.31,66.94,79910,1381.56,20574.62,21617.99,Laterite,7805.04,39.71,87,Flood,1589.74,High,2024-07-12
F07669,Aarti Sharma,Uttar Pradesh,Sant Kabir Nagar,Cotton,Rabi,8.0,14.46,13.88,57982,360.97,21499.2,4967.89,Clay,3823.53,66.45,68,Flood,425.28,Low,2024-03-04
F07670,Divya Bhatt,Uttar Pradesh,Sant Kabir Nagar,Wheat,Kharif,5.44,26.86,29.51,21448,816.33,22083.69,9691.63,Red,5753.48,78.87,61,Dry,778.11,High,2024-06-15
F07671,Mahesh Kumar,Uttar Pradesh,Shahjahanpur,Mango,Rabi,3.46,42.7,40.69,73630,807.51,22645.24,11466.13,Laterite,4267.4,103.24,99,Dry,875.76,Low,2024-11-11
F07672,Sunita Sharma,Uttar Pradesh,Shahjahanpur,Mango,Rabi,6.31,111.97,127.58,62406,634.91,21443.88,9390.74,Laterite,3849.56,63.84,66,Heavy Rainfall,715.26,High,2025-01-01
F07673,Vikram Yadav,Uttar Pradesh,Shahjahanpur,Mango,Summer,8.1,117.41,113.26,49461,522.39,20057.11,9285.61,Red,1368.55,78.49,65,Heavy Rainfall,615.16,Medium,2024-04-02
F07674,Praveen Verma,Uttar Pradesh,Shahjahanpur,Mango,Summer,7.06,95.75,104.13,46045,1471.74,21296.49,21213.87,Alluvial,7031.73,42.67,96,Normal,1350.21,Low,2024-12-30
F07675,Pooja Nair,Uttar Pradesh,Shahjahanpur,Mango,Kharif,9.83,189.71,189.09,47264,1167.09,20427.42,12086.88,Clay,5627.17,88.95,93,Heavy Rainfall,1277.55,Low,2024-12-14
F07676,Rahul Patil,Uttar Pradesh,Shahjahanpur,Wheat,Kharif,9.38,45.1,48.9,16898,594.55,23398.44,12524.03,Clay,1374.01,85.22,61,Drought,651.36,Low,2025-07-28
F07677,Kiran Gowda,Uttar Pradesh,Shahjahanpur,Wheat,Kharif,12.05,58.15,61.54,19343,452.75,23074.19,7909.71,Laterite,6267.53,51.89,77,Drought,422.82,Low,2025-04-08
F07678,Deepak Das,Uttar Pradesh,Shahjahanpur,Sugarcane,Rabi,1.01,68.82,58.83,3885,252.41,24480.99,6136.36,Clay,7629.11,36.01,88,Normal,261.17,High,2024-09-13
F07679,Amit Patil,Uttar Pradesh,Shahjahanpur,Rice,Summer,12.61,44.86,51.05,22083,1392.99,21889.19,32788.57,Black,6392.2,53.23,89,Drought,1442.42,High,2025-03-02
F07680,Deepak Bhatt,Uttar Pradesh,Shahjahanpur,Mango,Summer,5.29,92.21,104.22,65803,583.68,20483.96,7683.36,Sandy,6225.35,102.21,98,Dry,635.98,Medium,2025-04-19
F07681,Arun Das,Uttar Pradesh,Shamli,Mango,Kharif,13.97,188.13,192.34,46703,840.34,23873.96,10431.15,Laterite,7444.49,55.79,74,Normal,822.32,Medium,2025-06-04
F07682,Mahesh Verma,Uttar Pradesh,Shamli,Mango,Rabi,1.05,17.01,16.68,40893,314.59,22910.31,5777.25,Alluvial,4409.8,64.93,77,Dry,315.98,Medium,2024-08-31
F07683,Suresh Gupta,Uttar Pradesh,Shamli,Mango,Kharif,1.68,14.37,16.2,62820,809.11,22117.52,10791.3,Clay,4869.09,112.37,78,Normal,896.87,High,2025-03-18
F07684,Swati Chaudhary,Uttar Pradesh,Shamli,Mango,Summer,5.76,55.17,48.82,41579,772.15,21121.6,13142.71,Black,2615.41,96.14,76,Flood,726.62,High,2025-02-25
F07685,Amit Bhatt,Uttar Pradesh,Shamli,Mango,Kharif,8.65,96.83,89.04,79099,587.04,23049.06,12465.59,Sandy,1763.85,70.84,86,Dry,588.4,Low,2024-05-03
F07686,Amit Khan,Uttar Pradesh,Shamli,Mango,Rabi,11.58,101.34,106.33,43760,694.67,22348.0,15594.53,Alluvial,6472.72,66.07,71,Drought,687.46,High,2024-04-22
F07687,Amit Bhatt,Uttar Pradesh,Shamli,Wheat,Rabi,13.65,46.71,44.18,20661,1051.07,20582.59,24404.21,Clay,2188.06,37.86,87,Dry,1018.8,High,2025-07-18
F07688,Arun Gowda,Uttar Pradesh,Shamli,Mango,Kharif,9.32,99.53,95.69,45929,1210.36,20450.7,23351.03,Clay,7415.01,57.75,64,Normal,1269.33,High,2024-08-26
F07689,Kiran Joshi,Uttar Pradesh,Shamli,Rice,Kharif,13.56,42.64,46.97,21556,1158.17,24144.28,12404.49,Clay,2338.14,51.23,60,Heavy Rainfall,1217.69,High,2024-01-04
F07690,Sunita Khan,Uttar Pradesh,Shravasti,Mango,Kharif,4.65,38.94,43.44,54329,1221.03,23980.6,16562.94,Black,6804.43,95.13,92,Heavy Rainfall,1389.77,Low,2024-09-02
F07691,Ramesh Singh,Uttar Pradesh,Shravasti,Mango,Summer,1.61,24.75,27.89,52411,1187.04,23585.17,20219.82,Clay,4524.72,60.84,77,Drought,1345.03,Low,2024-12-22
F07692,Vikram Yadav,Uttar Pradesh,Shravasti,Rice,Kharif,10.89,59.18,54.86,24737,615.41,20471.31,12596.0,Red,1490.14,100.12,82,Heavy Rainfall,738.11,High,2025-06-02
F07693,Deepak Chaudhary,Uttar Pradesh,Shravasti,Mango,Kharif,9.92,191.67,201.62,62111,159.91,23575.68,2588.4,Clay,1641.04,82.95,69,Normal,184.61,Low,2025-08-24
F07694,Divya Joshi,Uttar Pradesh,Shravasti,Groundnut,Kharif,10.27,23.85,24.74,47534,1158.39,22571.65,18511.66,Clay,2749.23,95.16,86,Normal,1278.93,Low,2024-10-21
F07695,Praveen Gowda,Uttar Pradesh,Shravasti,Mango,Kharif,6.56,108.15,120.74,76924,526.86,24391.22,8715.85,Laterite,3587.36,108.02,83,Flood,570.03,Low,2024-05-20
F07696,Rahul Patil,Uttar Pradesh,Shravasti,Tea,Summer,12.09,32.23,33.76,95197,939.33,21476.05,11055.85,Red,4776.01,101.86,59,Dry,882.32,High,2025-04-26
F07697,Arun Bhatt,Uttar Pradesh,Shravasti,Mango,Summer,11.97,196.72,171.32,65350,745.03,20902.66,8723.44,Clay,2532.18,119.68,80,Normal,803.31,Low,2024-07-12
F07698,Sunita Kaur,Uttar Pradesh,Shravasti,Mango,Kharif,7.86,146.6,153.28,49747,1213.85,20098.97,26865.15,Red,2266.35,64.59,99,Normal,1240.77,High,2024-11-02
F07699,Divya Gupta,Uttar Pradesh,Shravasti,Mango,Summer,11.1,129.17,121.78,65090,1390.27,21387.14,25898.58,Alluvial,5051.12,60.53,88,Drought,1480.03,Medium,2024-03-06
F07700,Rahul Das,Uttar Pradesh,Shravasti,Sugarcane,Rabi,11.97,1013.85,974.0,3664,480.67,20522.46,5564.56,Black,4261.19,96.41,51,Flood,513.89,Low,2025-08-23
F07701,Pooja Kumar,Uttar Pradesh,Shravasti,Sugarcane,Kharif,9.63,710.11,773.82,3262,257.48,22111.19,3074.6,Laterite,6675.47,70.11,53,Drought,251.06,Medium,2024-07-04
F07702,Pooja Verma,Uttar Pradesh,Siddharthnagar,Mango,Rabi,9.26,155.02,145.91,63198,640.49,23229.57,15927.57,Black,1239.85,85.36,65,Dry,611.87,Low,2025-05-13
F07703,Mahesh Singh,Uttar Pradesh,Siddharthnagar,Mango,Kharif,5.22,69.05,64.77,56302,1045.98,23568.28,21791.27,Laterite,1762.03,58.89,91,Normal,1158.57,High,2025-07-25
F07704,Pooja Yadav,Uttar Pradesh,Siddharthnagar,Mango,Rabi,0.52,6.8,5.83,54903,183.32,21427.61,2736.7,Clay,5232.88,55.04,91,Flood,168.43,High,2025-01-07
F07705,Rahul Patil,Uttar Pradesh,Siddharthnagar,Mango,Kharif,11.5,99.34,109.48,50542,883.08,20970.7,17855.0,Sandy,3193.98,90.09,92,Flood,881.19,Medium,2025-03-23
F07706,Pooja Reddy,Uttar Pradesh,Siddharthnagar,Mango,Summer,14.82,219.7,198.83,71680,290.89,21307.05,5341.73,Sandy,5361.98,67.27,76,Dry,290.47,High,2024-07-17
F07707,Praveen Chaudhary,Uttar Pradesh,Siddharthnagar,Sugarcane,Summer,5.1,324.29,279.18,3749,120.36,20240.65,1972.82,Alluvial,5541.04,115.55,75,Flood,141.74,Low,2024-03-06
F07708,Kiran Chaudhary,Uttar Pradesh,Siddharthnagar,Mango,Summer,4.26,38.83,44.3,51155,1239.06,24464.42,13308.62,Laterite,7759.67,41.32,66,Flood,1230.16,Medium,2024-05-19
F07709,Rajesh Kaur,Uttar Pradesh,Siddharthnagar,Banana,Kharif,1.64,43.53,49.89,10478,302.72,23400.74,6956.9,Red,2971.75,74.13,78,Normal,288.61,Medium,2024-01-09
F07710,Vikram Nair,Uttar Pradesh,Siddharthnagar,Mango,Rabi,6.82,112.63,118.02,58011,123.3,22425.61,1975.31,Red,2721.91,79.34,97,Drought,115.3,Medium,2024-07-28
F07711,Amit Nair,Uttar Pradesh,Siddharthnagar,Rice,Kharif,14.16,53.38,46.79,24799,791.62,22436.55,14106.4,Clay,2528.44,50.62,80,Heavy Rainfall,889.22,Medium,2024-07-22
F07712,Ramesh Sharma,Uttar Pradesh,Siddharthnagar,Maize,Kharif,8.99,33.08,29.15,15808,199.22,23295.31,2502.07,Sandy,2381.85,107.5,88,Drought,200.96,Low,2025-05-02
F07713,Arun Nair,Uttar Pradesh,Siddharthnagar,Mango,Rabi,1.69,13.7,12.39,66191,199.03,21224.32,2436.66,Clay,2449.98,47.53,92,Flood,195.89,High,2024-05-22
F07714,Arun Gowda,Uttar Pradesh,Siddharthnagar,Mango,Kharif,12.45,217.65,217.33,61696,1438.45,21079.92,18068.79,Laterite,1966.72,37.45,91,Normal,1347.89,Low,2024-01-28
F07715,Ramesh Yadav,Uttar Pradesh,Siddharthnagar,Mango,Kharif,6.16,54.84,46.66,78040,916.7,21788.98,19005.47,Alluvial,7061.5,91.97,80,Heavy Rainfall,959.88,Medium,2025-01-03
F07716,Pooja Joshi,Uttar Pradesh,Siddharthnagar,Mango,Summer,1.47,28.56,30.7,78149,418.3,23019.19,9813.45,Laterite,7781.05,44.92,91,Normal,434.18,Low,2025-08-18
F07717,Arun Joshi,Uttar Pradesh,Sitapur,Maize,Kharif,12.6,37.1,38.5,19937,447.3,20448.29,7630.13,Alluvial,2518.82,49.6,59,Dry,449.24,Medium,2024-08-15
F07718,Vikram Verma,Uttar Pradesh,Sitapur,Maize,Rabi,9.55,41.79,47.05,19319,1297.77,23133.56,19885.02,Alluvial,4347.2,82.52,53,Drought,1315.78,Medium,2025-02-16
F07719,Naveen Joshi,Uttar Pradesh,Sitapur,Maize,Rabi,1.53,3.2,2.88,15923,953.4,23273.04,17349.97,Clay,3761.63,64.89,91,Heavy Rainfall,900.62,Medium,2024-10-28
F07720,Mahesh Singh,Uttar Pradesh,Sitapur,Mango,Rabi,9.75,170.97,176.09,61165,1451.22,21950.06,31383.54,Clay,4088.99,91.43,80,Flood,1449.02,Low,2024-07-14
F07721,Arun Singh,Uttar Pradesh,Sitapur,Sugarcane,Rabi,13.21,833.95,914.97,3132,506.36,20232.02,7982.99,Black,4218.97,44.26,62,Normal,605.61,Low,2024-05-08
F07722,Ramesh Kaur,Uttar Pradesh,Sitapur,Mango,Rabi,2.43,41.15,35.05,63671,121.12,20982.32,1721.22,Laterite,1488.85,76.55,68,Normal,116.42,Medium,2025-06-24
F07723,Mahesh Sharma,Uttar Pradesh,Sitapur,Groundnut,Rabi,10.23,19.08,19.81,40551,397.18,21167.41,8578.11,Black,6112.55,30.55,76,Normal,408.46,Low,2024-02-19
F07724,Swati Khan,Uttar Pradesh,Sitapur,Mango,Summer,12.68,249.77,237.34,78989,1081.17,21278.24,24837.06,Black,2539.69,60.35,66,Normal,1140.85,Medium,2024-02-20
F07725,Vikram Kumar,Uttar Pradesh,Sitapur,Mango,Summer,5.45,45.27,42.21,55235,508.8,23533.56,8018.16,Clay,6733.73,107.43,82,Heavy Rainfall,458.59,Low,2024-05-08
F07726,Suresh Das,Uttar Pradesh,Sitapur,Mango,Kharif,8.11,133.12,141.0,56955,325.17,21436.86,6864.05,Laterite,5973.97,84.86,65,Heavy Rainfall,381.61,Medium,2025-03-15
F07727,Deepak Kumar,Uttar Pradesh,Sonbhadra,Mango,Summer,4.92,75.26,83.17,42630,1334.1,20564.86,28082.67,Alluvial,3816.88,106.03,72,Dry,1525.81,Low,2024-11-16
F07728,Divya Kumar,Uttar Pradesh,Sonbhadra,Mango,Rabi,1.9,34.29,38.84,59276,185.53,24068.21,2644.9,Laterite,7845.78,108.76,100,Heavy Rainfall,180.99,High,2024-09-29
F07729,Praveen Bhatt,Uttar Pradesh,Sonbhadra,Mango,Summer,3.84,32.07,34.62,56792,871.87,20062.54,21733.92,Alluvial,5097.7,68.09,93,Heavy Rainfall,921.92,Medium,2024-11-28
F07730,Aarti Kaur,Uttar Pradesh,Sonbhadra,Mango,Rabi,9.35,117.58,121.89,75693,973.16,24407.74,22478.02,Clay,5051.91,58.24,60,Normal,1063.13,High,2025-09-30
F07731,Aarti Naik,Uttar Pradesh,Sonbhadra,Sugarcane,Summer,3.29,232.93,234.88,4943,367.21,23909.71,6451.43,Clay,5003.68,53.78,78,Normal,345.85,Low,2024-06-12
F07732,Swati Bhatt,Uttar Pradesh,Sonbhadra,Potato,Kharif,14.53,166.84,155.94,9395,1281.81,24280.55,20480.99,Clay,1247.55,99.7,79,Normal,1519.95,High,2024-11-23
F07733,Divya Sharma,Uttar Pradesh,Sonbhadra,Banana,Summer,3.95,97.09,92.5,11445,674.91,22981.97,9024.84,Clay,7188.11,32.48,75,Dry,735.52,Low,2025-05-28
F07734,Rajesh Naik,Uttar Pradesh,Sonbhadra,Sugarcane,Rabi,3.0,263.73,259.34,3612,283.1,24033.77,3736.2,Clay,5709.17,31.2,53,Heavy Rainfall,267.21,Medium,2024-05-05
F07735,Arun Patil,Uttar Pradesh,Sonbhadra,Groundnut,Summer,11.31,19.44,22.24,46027,886.05,21515.18,22017.26,Alluvial,5063.67,41.76,67,Dry,1061.59,High,2025-06-26
F07736,Arun Das,Uttar Pradesh,Sonbhadra,Cotton,Kharif,3.7,3.82,3.7,62966,978.19,22761.09,21902.58,Clay,2009.84,101.06,64,Normal,967.59,High,2024-03-11
F07737,Pooja Kaur,Uttar Pradesh,Sonbhadra,Cotton,Rabi,8.53,9.15,8.39,58908,764.38,21745.12,16811.52,Alluvial,5426.88,102.63,69,Normal,873.17,Medium,2024-01-08
F07738,Mahesh Reddy,Uttar Pradesh,Sonbhadra,Sugarcane,Summer,14.61,1152.34,1214.84,3035,572.93,21463.82,8372.6,Clay,1818.5,73.91,82,Flood,521.95,Medium,2024-01-08
F07739,Sunita Reddy,Uttar Pradesh,Sultanpur,Rice,Summer,6.29,27.28,28.35,23359,1053.76,23937.63,16961.4,Black,3143.79,51.39,84,Drought,1083.98,High,2025-09-08
F07740,Amit Verma,Uttar Pradesh,Sultanpur,Mango,Kharif,4.8,61.75,52.65,58181,359.92,24038.7,5712.79,Alluvial,2941.41,115.92,66,Dry,416.74,Medium,2024-02-17
F07741,Praveen Das,Uttar Pradesh,Sultanpur,Mango,Rabi,12.39,135.56,145.64,74444,896.77,23981.95,17689.75,Black,6225.76,43.54,63,Heavy Rainfall,939.89,Medium,2024-05-25
F07742,Divya Yadav,Uttar Pradesh,Sultanpur,Wheat,Summer,14.26,49.01,43.85,18666,874.37,23439.72,17420.24,Black,7899.78,38.49,50,Heavy Rainfall,932.01,High,2024-02-05
F07743,Swati Kumar,Uttar Pradesh,Sultanpur,Mango,Rabi,8.62,107.74,109.63,62398,161.09,20419.53,3913.65,Red,1360.21,50.15,90,Heavy Rainfall,188.24,Low,2024-07-27
F07744,Suresh Gupta,Uttar Pradesh,Sultanpur,Mango,Kharif,6.38,95.0,91.18,42670,949.26,22907.02,17211.04,Red,6848.58,95.95,80,Drought,909.09,Medium,2025-03-26
F07745,Vikram Chaudhary,Uttar Pradesh,Sultanpur,Maize,Rabi,6.92,14.09,13.11,18297,1246.71,20858.82,26124.08,Alluvial,4946.41,76.01,48,Flood,1430.42,High,2024-09-13
F07746,Vikram Patil,Uttar Pradesh,Sultanpur,Maize,Summer,6.48,13.7,13.56,19049,543.23,23781.15,12934.03,Laterite,3067.96,100.09,54,Normal,555.52,Low,2025-01-19
F07747,Pooja Gowda,Uttar Pradesh,Sultanpur,Mango,Kharif,10.64,104.12,114.81,50307,845.77,21468.83,16933.99,Sandy,7249.9,88.72,73,Heavy Rainfall,990.03,Medium,2025-02-25
F07748,Rahul Sharma,Uttar Pradesh,Sultanpur,Mango,Kharif,6.32,104.79,110.93,50605,818.51,22648.31,12124.56,Red,1083.29,107.42,95,Heavy Rainfall,852.71,Medium,2025-08-05
F07749,Praveen Gupta,Uttar Pradesh,Sultanpur,Mango,Summer,6.54,73.72,69.21,76360,1385.6,20429.62,28168.71,Sandy,4133.57,83.45,89,Flood,1590.01,Low,2024-06-06
F07750,Shalini Reddy,Uttar Pradesh,Sultanpur,Mango,Summer,7.9,138.6,156.62,41443,442.23,23035.21,5898.24,Red,5141.63,49.17,71,Normal,433.4,Low,2025-07-06
F07751,Sunita Chaudhary,Uttar Pradesh,Sultanpur,Mango,Rabi,13.37,185.05,183.52,75105,1184.35,20055.8,12577.18,Sandy,1815.83,37.6,84,Flood,1202.44,Medium,2024-10-26
F07752,Sunita Singh,Uttar Pradesh,Sultanpur,Potato,Rabi,9.46,102.76,113.61,9218,1151.66,23250.3,27387.14,Sandy,4661.84,100.39,86,Normal,1096.9,Medium,2024-08-02
F07753,Suresh Kaur,Uttar Pradesh,Unnao,Mango,Summer,1.91,20.54,18.92,57260,466.39,20221.7,11007.93,Alluvial,6270.29,43.73,60,Normal,499.46,Low,2024-10-29
F07754,Sunita Verma,Uttar Pradesh,Unnao,Mango,Kharif,11.83,149.14,146.9,57215,494.04,24272.83,10699.72,Laterite,3492.27,52.34,74,Heavy Rainfall,467.18,Medium,2024-03-23
F07755,Arun Gowda,Uttar Pradesh,Unnao,Mango,Rabi,13.72,168.47,154.49,47484,402.8,20615.79,7067.93,Red,2165.89,89.82,61,Heavy Rainfall,425.91,Low,2024-06-03
F07756,Sunita Chaudhary,Uttar Pradesh,Unnao,Mango,Kharif,12.17,197.62,206.84,62926,1083.83,23494.34,25611.95,Red,7109.56,51.81,74,Heavy Rainfall,1287.79,High,2024-02-08
F07757,Swati Joshi,Uttar Pradesh,Unnao,Rice,Rabi,6.03,29.44,26.1,19950,254.11,23859.58,5379.56,Laterite,7462.65,70.9,89,Flood,286.43,High,2025-05-12
F07758,Pooja Verma,Uttar Pradesh,Unnao,Mango,Summer,12.2,203.17,209.19,59210,703.98,24255.37,14508.7,Laterite,2773.35,52.17,71,Normal,842.71,Low,2024-11-18
F07759,Vikram Gupta,Uttar Pradesh,Unnao,Rice,Summer,14.97,64.09,55.71,22657,945.6,23595.53,15053.53,Sandy,7399.09,79.63,78,Drought,940.38,High,2024-12-26
F07760,Shalini Yadav,Uttar Pradesh,Varanasi,Mango,Rabi,7.24,130.87,126.29,57483,1429.44,22496.87,16514.42,Clay,4243.84,100.43,94,Flood,1672.7,Medium,2024-12-06
F07761,Pooja Bhatt,Uttar Pradesh,Varanasi,Mango,Rabi,4.45,76.9,71.76,66782,1384.28,23459.66,13908.88,Black,4065.52,112.73,97,Heavy Rainfall,1433.36,High,2024-11-19
F07762,Kiran Verma,Uttar Pradesh,Varanasi,Mango,Rabi,10.29,173.93,149.81,40386,1409.35,24012.92,25754.83,Sandy,2255.59,93.26,100,Dry,1422.52,Medium,2024-12-24
F07763,Vikram Sharma,Uttar Pradesh,Varanasi,Mango,Kharif,5.36,55.04,59.79,62980,847.34,20685.29,17086.06,Red,2201.16,34.99,96,Dry,784.3,Medium,2024-08-01
F07764,Pooja Verma,Uttar Pradesh,Varanasi,Mango,Kharif,8.49,102.95,99.06,56419,536.75,24280.72,6582.6,Clay,1654.37,93.58,85,Heavy Rainfall,589.94,Medium,2024-02-20
F07765,Kiran Khan,Uttar Pradesh,Varanasi,Mango,Kharif,13.6,198.78,212.09,62624,1434.71,22911.09,30819.54,Sandy,2144.35,31.3,77,Normal,1429.77,Medium,2025-03-10
F07766,Naveen Khan,Uttar Pradesh,Varanasi,Mango,Summer,6.77,77.01,73.58,67445,528.17,22949.5,8597.62,Laterite,2891.63,32.07,80,Dry,566.07,Medium,2025-02-07
F07767,Praveen Gupta,Uttar Pradesh,Varanasi,Rice,Kharif,7.99,34.06,38.73,20014,1498.8,24258.7,23165.49,Alluvial,5717.26,60.79,86,Dry,1612.81,Low,2024-07-29
F07768,Kiran Yadav,Uttarakhand,Almora,Mango,Summer,5.19,102.57,91.6,64568,1049.89,7441.8,18953.39,Clay,4713.92,73.23,82,Flood,954.01,High,2024-11-27
F07769,Swati Kaur,Uttarakhand,Almora,Mango,Summer,10.24,197.54,201.85,53133,602.79,8420.11,9781.58,Sandy,3589.4,84.09,81,Heavy Rainfall,598.27,Medium,2024-10-11
F07770,Vikram Kaur,Uttarakhand,Almora,Mango,Rabi,10.96,147.07,129.28,52961,692.25,7616.07,12196.4,Clay,6374.86,32.11,68,Drought,714.15,Medium,2025-07-17
F07771,Deepak Kaur,Uttarakhand,Almora,Maize,Kharif,4.24,11.2,12.19,17066,928.09,7552.11,18284.27,Clay,6697.19,39.22,70,Normal,1021.42,Medium,2024-12-16
F07772,Aarti Kaur,Uttarakhand,Almora,Potato,Rabi,1.27,28.26,25.67,11727,769.97,8005.35,18239.68,Black,3272.04,35.37,70,Heavy Rainfall,814.99,Low,2024-02-22
F07773,Swati Singh,Uttarakhand,Almora,Mango,Summer,13.7,266.24,282.46,41451,1318.11,8402.17,18352.8,Laterite,7808.38,30.1,90,Flood,1217.91,High,2025-08-13
F07774,Pooja Yadav,Uttarakhand,Almora,Wheat,Rabi,0.99,4.23,3.8,19554,1431.86,7231.72,33829.65,Alluvial,7820.64,82.2,82,Heavy Rainfall,1619.68,Low,2025-04-16
F07775,Vikram Bhatt,Uttarakhand,Almora,Mango,Kharif,14.76,187.69,188.19,75682,1494.53,7632.74,21184.81,Alluvial,3491.63,38.1,68,Heavy Rainfall,1511.86,Low,2024-02-29
F07776,Rahul Gowda,Uttarakhand,Bageshwar,Mango,Rabi,5.13,69.05,68.63,40598,1497.55,8261.0,18760.34,Black,7774.99,111.87,83,Dry,1564.06,Medium,2024-07-03
F07777,Naveen Joshi,Uttarakhand,Bageshwar,Sugarcane,Kharif,3.81,316.27,278.76,4804,873.13,8006.99,8882.17,Black,1296.19,110.45,57,Normal,919.29,High,2025-09-25
F07778,Suresh Kaur,Uttarakhand,Bageshwar,Banana,Kharif,11.91,341.68,369.23,14381,646.52,8034.1,7201.14,Red,4653.12,37.99,79,Normal,768.82,High,2025-01-08
F07779,Naveen Kumar,Uttarakhand,Bageshwar,Mango,Summer,1.36,13.8,12.75,69878,223.23,7536.59,3830.4,Clay,7731.73,86.75,100,Dry,209.83,High,2025-06-07
F07780,Sunita Sharma,Uttarakhand,Bageshwar,Mango,Rabi,1.8,17.28,17.72,77983,248.98,7346.75,3439.82,Alluvial,5243.72,78.43,83,Normal,284.07,Medium,2025-09-20
F07781,Shalini Kumar,Uttarakhand,Bageshwar,Mango,Kharif,12.47,107.2,110.23,60144,856.99,7723.73,9188.44,Clay,7308.18,118.88,64,Flood,901.92,High,2024-04-01
F07782,Rajesh Das,Uttarakhand,Bageshwar,Wheat,Summer,4.13,15.68,16.0,21332,1249.79,7471.53,17632.48,Laterite,6643.46,82.03,66,Heavy Rainfall,1467.33,Low,2024-03-22
F07783,Ramesh Reddy,Uttarakhand,Bageshwar,Mango,Summer,11.51,138.15,154.09,74041,189.72,7637.47,2680.16,Black,3672.41,45.66,75,Heavy Rainfall,187.92,Medium,2024-11-09
F07784,Kiran Nair,Uttarakhand,Bageshwar,Rice,Rabi,12.43,67.95,65.53,19087,567.26,8272.08,13016.73,Alluvial,6593.64,78.24,81,Flood,655.16,Medium,2025-03-14
F07785,Praveen Joshi,Uttarakhand,Chamoli,Rice,Rabi,13.56,78.87,70.88,18976,495.4,8526.79,9099.81,Sandy,2608.17,33.42,77,Dry,490.84,High,2025-01-13
F07786,Vikram Gupta,Uttarakhand,Chamoli,Mango,Kharif,2.14,19.96,19.16,78412,926.56,7303.78,19918.11,Sandy,5701.52,89.15,77,Drought,1098.56,High,2025-03-11
F07787,Aarti Joshi,Uttarakhand,Chamoli,Sugarcane,Rabi,3.62,313.52,285.17,4039,1142.14,7834.01,23413.82,Clay,3247.67,69.54,69,Heavy Rainfall,1330.8,High,2025-09-02
F07788,Praveen Sharma,Uttarakhand,Chamoli,Rice,Rabi,6.09,22.85,22.01,22365,1322.38,7342.0,22181.89,Red,6284.13,33.85,83,Drought,1569.37,Low,2024-04-11
F07789,Deepak Das,Uttarakhand,Chamoli,Groundnut,Summer,10.82,25.07,21.59,48787,796.5,7765.07,10933.66,Sandy,2816.6,36.07,77,Drought,775.52,High,2024-04-23
F07790,Naveen Gowda,Uttarakhand,Chamoli,Wheat,Kharif,13.8,61.94,68.73,18643,1064.26,7388.1,24989.15,Black,7200.75,94.76,76,Drought,1274.14,Low,2024-03-27
F07791,Aarti Reddy,Uttarakhand,Chamoli,Mango,Summer,11.41,104.51,117.22,79558,988.64,8350.51,16626.82,Alluvial,6992.17,115.34,78,Heavy Rainfall,924.53,High,2025-02-28
F07792,Vikram Das,Uttarakhand,Chamoli,Sugarcane,Kharif,0.53,49.36,49.14,3243,546.83,8201.21,8389.63,Clay,7570.85,70.29,61,Heavy Rainfall,653.35,Low,2025-07-26
F07793,Naveen Nair,Uttarakhand,Champawat,Banana,Kharif,7.21,203.89,175.69,13222,388.19,7402.73,7270.15,Red,4194.53,74.02,46,Drought,449.86,High,2024-02-12
F07794,Amit Reddy,Uttarakhand,Champawat,Mango,Summer,13.32,112.14,99.45,58683,1181.41,8324.28,25343.17,Alluvial,5406.02,63.63,73,Normal,1165.85,Medium,2024-01-24
F07795,Rahul Joshi,Uttarakhand,Champawat,Mango,Rabi,11.7,106.4,110.2,71932,784.68,7717.64,10349.55,Clay,7390.31,38.32,73,Heavy Rainfall,843.3,Low,2025-05-26
